image,label
13095,3
13096,1
13097,4
13098,2
13099,4
13100,3
13101,4
13102,3
13103,3
13104,6
13105,5
13106,1
13107,5
13108,3
13110,2
13111,2
13112,4
13113,6
13114,3
13115,5
13116,6
13117,3
13118,2
13119,6
13120,6
13121,6
13122,4
13123,3
13124,6
13125,5
13126,3
13127,6
13128,5
13129,3
13130,4
13131,6
13132,3
13133,3
13134,6
13136,4
13137,3
13138,3
13139,3
13140,3
13142,5
13144,2
13146,5
13147,6
13148,3
13149,6
13150,3
13151,1
13153,4
13154,4
13155,3
13157,3
13158,3
13159,4
13160,1
13161,3
13162,3
13163,2
13164,3
13165,3
13166,4
13168,1
13169,6
13170,5
13171,1
13172,4
13173,2
13174,3
13175,3
13176,3
13177,6
13178,3
13179,1
13181,4
13182,3
13184,4
13185,3
13187,5
13188,1
13189,3
13190,3
13191,5
13192,5
13194,5
13195,6
13197,4
13198,2
13199,1
13200,3
13201,3
13202,5
13204,3
13205,3
13206,5
13207,3
13208,4
13209,2
13211,3
13212,4
13213,6
13214,6
13215,6
13216,3
13218,6
13219,6
13220,6
13221,4
13222,2
13223,6
13225,5
13226,6
13227,6
13228,6
13230,3
13232,3
13233,4
13234,1
13235,3
13236,3
13237,4
13238,5
13239,6
13241,4
13243,3
13244,6
13245,3
13246,3
13247,4
13248,3
13250,5
13251,3
13253,4
13254,1
13255,3
13256,6
13257,3
13258,1
13259,3
13260,6
13261,5
13262,4
13263,4
13264,1
13265,5
13266,3
13267,5
13268,1
13269,6
13270,6
13272,1
13274,3
13275,3
13276,4
13277,6
13278,3
13279,2
13280,6
13281,3
13282,6
13283,3
13284,3
13285,5
13286,2
13287,6
13288,4
13290,6
13292,6
13293,3
13294,1
13295,4
13296,5
13297,3
13299,5
13301,3
13302,6
13303,6
13304,5
13306,4
13307,3
13308,6
13309,4
13310,1
13311,4
13312,3
13313,3
13314,3
13315,4
13316,4
13317,3
13318,1
13319,3
13321,3
13322,3
13323,2
13324,3
13325,4
13326,2
13327,4
13328,6
13329,6
13330,6
13331,3
13332,4
13333,3
13334,3
13335,3
13336,3
13337,3
13339,4
13340,1
13341,3
13342,1
13343,3
13344,5
13345,3
13346,4
13347,3
13348,3
13349,3
13350,1
13352,6
13353,2
13354,2
13355,4
13357,3
13358,6
13359,3
13360,6
13361,6
13362,3
13363,6
13365,4
13366,3
13367,4
13368,2
13369,3
13370,6
13371,3
13372,3
13373,3
13374,1
13375,6
13376,3
13377,3
13378,5
13379,3
13380,6
13381,3
13382,3
13383,1
13384,3
13385,3
13386,4
13387,5
13388,3
13389,4
13390,3
13391,1
13393,1
13394,3
13395,3
13396,6
13397,3
13398,3
13399,2
13400,6
13401,1
13402,1
13404,4
13405,3
13406,4
13407,3
13408,3
13409,6
13410,3
13411,3
13412,6
13414,6
13415,3
13416,4
13417,1
13418,4
13419,3
13420,4
13421,3
13422,4
13423,4
13424,6
13425,3
13427,5
13428,3
13429,2
13430,1
13431,6
13432,3
13433,4
13434,6
13435,1
13436,1
13437,3
13438,1
13439,3
13440,1
13441,1
13442,3
13443,3
13445,4
13446,6
13447,6
13448,5
13449,1
13450,1
13451,3
13453,1
13455,3
13456,3
13457,3
13458,3
13459,3
13460,1
13461,6
13462,4
13463,4
13464,1
13465,3
13466,3
13467,3
13468,4
13469,4
13470,1
13471,3
13472,3
13473,1
13474,3
13475,3
13476,5
13477,3
13479,5
13480,4
13481,5
13482,6
13484,3
13485,1
13486,3
13487,4
13489,5
13490,1
13491,3
13493,5
13494,5
13495,4
13496,3
13497,3
13498,3
13499,5
13500,1
13501,6
13503,1
13504,1
13505,1
13507,3
13508,3
13509,1
13510,5
13511,6
13512,3
13513,1
13515,3
13516,4
13517,5
13518,6
13519,6
13520,3
13522,6
13523,1
13524,1
13525,6
13526,6
13527,5
13528,3
13529,1
13530,3
13531,4
13533,5
13534,6
13535,5
13536,3
13537,1
13538,3
13539,3
13540,4
13541,3
13542,4
13543,1
13544,3
13545,1
13546,3
13547,3
13548,6
13549,1
13550,4
13551,6
13552,3
13553,4
13554,3
13555,1
13556,4
13557,2
13558,3
13559,1
13560,3
13561,4
13562,3
13563,6
13564,3
13565,1
13566,3
13567,2
13568,6
13569,3
13570,2
13571,4
13572,4
13573,3
13574,4
13575,3
13576,6
13577,6
13578,1
13580,3
13581,3
13582,6
13584,3
13585,1
13586,3
13587,5
13588,6
13589,5
13590,3
13591,4
13592,6
13593,2
13594,1
13595,3
13596,3
13597,3
13598,3
13600,5
13602,1
13603,5
13604,3
13605,4
13606,6
13607,2
13608,5
13609,1
13610,4
13611,3
13612,6
13613,4
13615,3
13616,4
13617,6
13618,1
13619,2
13620,5
13621,1
13622,4
13623,3
13624,5
13625,4
13627,2
13628,4
13629,3
13630,3
13631,4
13632,6
13633,3
13634,3
13635,6
13636,6
13637,6
13638,5
13639,6
13640,3
13641,3
13642,1
13643,3
13645,2
13646,6
13647,1
13648,3
13649,3
13650,1
13651,4
13652,1
13653,3
13654,6
13655,5
13656,3
13657,4
13659,2
13660,1
13661,3
13662,5
13663,4
13664,3
13665,4
13666,5
13668,1
13669,3
13670,3
13671,3
13672,3
13673,4
13675,2
13676,5
13677,1
13678,3
13680,4
13681,1
13682,4
13683,3
13684,4
13685,4
13686,3
13687,4
13688,4
13689,4
13690,3
13692,5
13694,6
13695,6
13696,3
13697,1
13699,4
13700,6
13701,6
13702,1
13703,1
13704,6
13705,2
13706,3
13707,4
13708,1
13710,4
13711,3
13712,3
13713,3
13714,6
13715,1
13716,4
13717,1
13718,3
13720,3
13722,1
13723,3
13724,3
13725,3
13727,3
13728,3
13729,1
13730,3
13731,1
13732,6
13733,5
13734,4
13735,3
13736,1
13737,4
13738,4
13739,4
13740,3
13742,6
13743,1
13744,2
13745,2
13746,1
13747,3
13749,4
13750,4
13751,6
13752,4
13753,3
13754,4
13755,5
13756,6
13757,3
13758,3
13759,3
13760,3
13762,1
13763,1
13764,1
13765,6
13766,5
13767,5
13768,1
13769,3
13770,4
13771,3
13772,6
13773,3
13774,6
13775,6
13776,3
13777,1
13778,4
13779,4
13780,1
13781,3
13782,3
13783,6
13784,6
13785,3
13786,4
13787,5
13788,3
13789,6
13790,6
13791,2
13792,3
13793,3
13795,5
13796,3
13797,3
13798,4
13799,3
13800,1
13801,3
13802,3
13803,1
13804,2
13805,3
13806,1
13807,6
13808,4
13809,3
13810,4
13811,4
13812,5
13814,2
13815,3
13817,3
13819,6
13821,2
13822,5
13823,3
13824,5
13825,3
13826,4
13827,6
13829,4
13830,4
13831,3
13832,3
13833,3
13834,1
13835,1
13836,1
13837,4
13838,4
13839,5
13840,1
13841,4
13842,4
13843,1
13844,3
13846,2
13847,3
13849,5
13850,6
13851,6
13852,4
13853,3
13854,3
13855,1
13856,6
13857,3
13858,1
13859,1
13860,3
13862,6
13864,1
13865,1
13866,3
13867,1
13868,3
13869,3
13870,2
13871,3
13872,3
13873,6
13874,3
13875,3
13876,3
13877,5
13878,3
13879,5
13880,1
13881,4
13882,6
13883,6
13884,1
13886,6
13887,5
13888,3
13889,3
13890,1
13891,3
13892,1
13893,6
13894,1
13896,6
13897,4
13898,3
13899,1
13900,2
13901,3
13902,3
13903,3
13904,1
13905,4
13906,3
13907,1
13908,4
13909,4
13910,5
13911,4
13912,3
13913,3
13914,3
13915,4
13916,4
13917,2
13918,1
13919,3
13920,3
13921,3
13922,6
13923,3
13924,2
13925,6
13926,1
13927,6
13928,5
13929,6
13930,3
13931,5
13933,3
13934,4
13935,1
13936,5
13937,4
13938,3
13939,3
13940,3
13941,5
13942,1
13943,3
13944,5
13946,6
13947,3
13948,3
13949,5
13950,2
13951,3
13952,4
13953,3
13954,1
13955,4
13956,6
13957,3
13958,3
13959,3
13960,1
13961,5
13962,3
13963,2
13964,4
13965,6
13966,3
13967,3
13968,3
13969,1
13970,3
13971,4
13972,3
13973,1
13974,3
13975,3
13976,3
13977,6
13978,1
13979,5
13981,4
13982,3
13984,3
13985,4
13987,2
13988,5
13989,3
13990,3
13991,3
13992,5
13994,6
13995,3
13996,1
13997,3
13999,2
14000,3
14001,3
14002,4
14004,3
14005,6
14006,3
14007,5
14008,3
14009,4
14010,6
14011,5
14012,1
14013,3
14014,5
14015,6
14016,4
14018,6
14019,6
14020,1
14021,4
14022,1
14023,6
14024,6
14025,4
14026,6
14027,3
14028,3
14029,3
14030,3
14031,4
14032,5
14033,6
14034,1
14036,2
14037,4
14038,5
14039,4
14040,3
14041,6
14042,3
14043,4
14044,2
14045,1
14046,1
14047,3
14048,3
14049,5
14051,3
14052,6
14053,5
14054,6
14055,3
14056,6
14057,6
14058,3
14059,6
14060,5
14061,3
14062,4
14063,3
14064,1
14065,2
14066,4
14067,1
14068,6
14069,3
14070,3
14071,3
14072,3
14073,5
14074,1
14075,3
14076,3
14077,5
14078,4
14079,5
14080,4
14081,2
14083,3
14084,3
14085,1
14086,1
14087,6
14088,6
14089,3
14090,3
14091,3
14092,3
14094,3
14095,6
14096,3
14097,3
14098,3
14099,6
14100,5
14101,3
14102,1
14103,3
14104,6
14105,2
14106,3
14108,3
14109,6
14110,4
14111,3
14112,3
14113,4
14114,3
14115,1
14116,3
14117,3
14118,3
14120,3
14121,3
14122,6
14123,4
14124,5
14125,1
14126,3
14127,6
14128,3
14129,6
14130,2
14131,1
14132,6
14133,2
14134,3
14135,1
14136,5
14137,6
14138,5
14139,3
14140,3
14141,5
14143,5
14144,6
14145,3
14146,3
14147,2
14149,1
14150,6
14151,5
14152,5
14153,3
14154,5
14155,6
14156,3
14157,2
14158,3
14159,4
14160,6
14161,4
14162,3
14165,3
14166,3
14167,3
14169,3
14170,4
14171,1
14172,4
14173,6
14174,3
14175,3
14176,6
14177,6
14180,3
14181,6
14182,3
14183,6
14184,6
14185,4
14186,3
14188,6
14189,1
14190,3
14191,3
14192,6
14193,1
14194,3
14195,3
14196,3
14197,4
14198,3
14199,3
14200,3
14201,3
14202,4
14203,4
14204,3
14205,4
14206,3
14207,3
14208,5
14209,6
14210,3
14211,4
14213,4
14214,5
14215,3
14216,5
14217,3
14218,1
14219,4
14220,3
14221,5
14222,2
14224,1
14225,3
14226,1
14227,1
14228,3
14229,3
14230,3
14231,1
14232,3
14233,5
14234,3
14235,6
14237,1
14238,3
14240,3
14241,3
14242,6
14243,1
14244,5
14245,4
14246,1
14249,6
14250,5
14251,3
14252,5
14253,3
14254,6
14255,1
14256,4
14257,3
14258,5
14259,5
14260,4
14261,5
14262,4
14263,6
14264,3
14265,1
14266,3
14267,6
14269,3
14270,6
14271,2
14272,3
14274,3
14276,3
14277,6
14278,3
14279,5
14280,3
14281,4
14282,3
14283,3
14284,5
14285,3
14286,5
14287,3
14288,6
14289,3
14290,3
14292,5
14293,3
14294,5
14295,6
14296,6
14297,2
14298,3
14299,1
14300,3
14301,3
14302,3
14303,1
14304,5
14305,6
14306,3
14307,4
14308,6
14309,4
14310,1
14311,3
14312,4
14313,6
14315,5
14316,3
14318,4
14319,3
14320,5
14321,2
14323,3
14325,6
14326,6
14327,3
14328,3
14329,5
14330,3
14331,2
14332,3
14333,1
14334,4
14335,5
14336,5
14337,3
14338,3
14339,6
14340,3
14341,3
14342,3
14343,4
14344,4
14345,3
14346,1
14347,3
14348,6
14349,4
14350,4
14351,5
14352,3
14354,3
14355,5
14356,4
14357,3
14359,3
14360,3
14361,5
14362,3
14364,2
14365,4
14366,1
14367,3
14368,1
14370,3
14371,3
14372,4
14373,1
14374,3
14375,1
14376,4
14377,1
14378,3
14379,3
14380,4
14381,3
14382,2
14383,5
14384,3
14385,3
14386,2
14387,4
14388,6
14389,6
14390,3
14391,3
14392,4
14393,1
14394,3
14395,4
14396,3
14397,4
14398,6
14399,5
14400,4
14401,3
14402,6
14403,3
14406,6
14407,4
14408,3
14409,3
14410,4
14413,3
14414,4
14415,3
14416,4
14418,4
14420,3
14421,1
14422,6
14424,3
14425,4
14426,3
14427,5
14428,3
14429,1
14430,3
14431,3
14432,6
14433,3
14434,6
14435,1
14436,4
14437,4
14439,5
14440,6
14441,1
14442,6
14443,3
14444,1
14446,3
14447,1
14448,3
14449,6
14450,4
14451,3
14452,1
14453,4
14454,6
14455,3
14456,3
14457,6
14458,3
14459,3
14460,2
14461,1
14462,6
14463,3
14464,3
14465,6
14466,5
14467,3
14469,3
14470,3
14472,1
14473,2
14474,3
14475,3
14476,6
14477,5
14478,2
14479,6
14480,6
14482,1
14483,4
14484,3
14485,5
14486,3
14487,4
14488,5
14489,3
14491,3
14492,3
14493,3
14494,4
14496,4
14497,3
14499,2
14500,5
14501,6
14502,3
14503,1
14504,3
14505,3
14506,3
14508,3
14509,1
14510,4
14511,3
14512,2
14513,3
14514,4
14515,3
14516,3
14517,4
14519,3
14520,6
14521,4
14522,4
14523,5
14524,3
14525,2
14526,6
14527,4
14528,3
14530,3
14531,3
14532,1
14533,4
14534,4
14535,3
14536,3
14537,5
14538,6
14539,3
14540,4
14541,6
14542,6
14543,4
14544,1
14546,5
14547,5
14548,3
14549,4
14550,3
14551,1
14552,1
14553,3
14554,6
14555,3
14556,3
14557,5
14558,1
14559,3
14560,3
14561,4
14562,3
14563,3
14564,6
14565,6
14566,5
14567,3
14569,3
14570,1
14571,3
14572,4
14573,3
14574,1
14575,4
14576,6
14578,5
14579,1
14580,6
14581,6
14582,6
14583,5
14584,3
14586,3
14587,5
14588,6
14589,6
14590,3
14591,6
14592,4
14593,6
14594,4
14595,4
14596,3
14597,4
14598,6
14599,3
14600,6
14602,4
14603,6
14604,3
14605,4
14606,6
14607,3
14608,2
14609,2
14610,3
14611,4
14612,1
14613,3
14614,2
14615,6
14616,5
14617,3
14618,5
14619,4
14620,1
14621,6
14622,2
14624,6
14625,5
14626,3
14627,4
14628,3
14629,3
14630,4
14631,3
14632,3
14633,1
14634,3
14635,4
14636,1
14637,3
14638,5
14639,5
14640,1
14641,1
14642,4
14643,4
14644,3
14645,4
14647,6
14648,6
14650,1
14651,4
14652,4
14653,3
14654,5
14655,3
14656,5
14657,3
14658,6
14660,6
14661,3
14662,5
14663,6
14664,3
14665,1
14666,3
14667,3
14668,3
14670,5
14671,4
14672,3
14673,3
14674,4
14675,3
14676,4
14677,3
14678,1
14679,1
14680,3
14681,3
14682,5
14683,4
14684,6
14685,3
14686,4
14687,5
14688,3
14689,5
14690,4
14691,3
14692,3
14693,1
14695,3
14696,1
14697,5
14698,4
14699,4
14700,3
14701,6
14703,6
14704,2
14705,3
14706,3
14707,5
14708,3
14709,5
14710,1
14711,3
14712,1
14713,5
14714,6
14715,5
14716,4
14717,5
14718,1
14719,4
14720,3
14721,6
14724,5
14725,3
14726,5
14727,6
14728,6
14729,5
14730,3
14731,4
14732,3
14733,4
14734,3
14735,5
14736,5
14737,5
14738,5
14739,3
14740,5
14741,6
14742,1
14743,1
14744,2
14745,3
14746,6
14747,3
14748,5
14749,3
14750,4
14751,5
14752,4
14753,4
14754,1
14755,3
14757,3
14758,5
14759,2
14760,6
14761,3
14762,1
14763,3
14764,3
14765,5
14766,5
14767,4
14768,6
14769,3
14770,4
14771,6
14773,3
14774,1
14775,4
14776,1
14777,3
14778,6
14779,6
14781,6
14782,4
14783,3
14784,4
14785,3
14786,2
14787,4
14788,3
14789,3
14790,1
14791,3
14792,4
14793,6
14794,1
14795,3
14797,4
14798,1
14799,3
14800,4
14801,3
14803,3
14804,1
14805,4
14806,6
14807,4
14808,3
14809,3
14810,3
14811,3
14813,6
14815,5
14816,6
14817,6
14818,3
14819,3
14820,3
14821,4
14822,2
14823,2
14825,4
14826,3
14827,5
14828,3
14829,4
14830,3
14831,5
14832,6
14833,3
14834,3
14836,1
14837,5
14838,3
14839,4
14840,3
14842,3
14843,3
14844,4
14845,6
14846,1
14847,5
14848,3
14849,1
14850,6
14851,4
14852,4
14853,3
14854,1
14855,5
14856,3
14857,5
14858,1
14859,3
14860,4
14861,3
14862,3
14863,4
14864,5
14865,4
14866,3
14867,4
14868,1
14869,3
14870,3
14871,1
14872,3
14874,3
14875,6
14877,3
14878,3
14880,3
14881,6
14882,1
14883,3
14884,6
14885,1
14886,2
14887,3
14888,4
14889,3
14890,1
14891,3
14892,3
14893,3
14894,6
14896,3
14897,3
14898,5
14899,6
14900,4
14901,3
14902,6
14903,3
14904,3
14905,6
14906,2
14907,1
14908,6
14909,3
14910,4
14911,2
14912,3
14913,3
14914,3
14915,6
14916,3
14917,6
14918,6
14919,6
14920,3
14921,3
14922,5
14923,3
14924,3
14925,4
14927,3
14928,4
14929,1
14930,1
14931,4
14932,6
14933,3
14934,4
14935,5
14936,6
14937,3
14938,3
14939,2
14940,2
14941,3
14942,1
14944,3
14945,3
14946,6
14947,4
14948,3
14950,6
14951,5
14952,3
14953,3
14954,3
14956,4
14958,6
14959,3
14960,1
14961,3
14962,3
14964,4
14967,4
14969,3
14970,5
14971,1
14972,5
14973,3
14974,3
14976,1
14977,3
14978,6
14979,2
14980,6
14981,6
14982,4
14983,3
14984,3
14985,5
14987,4
14988,3
14989,6
14990,3
14991,3
14992,4
14993,1
14995,6
14996,4
14997,3
14998,5
14999,3
15000,4
15001,3
15002,1
15003,5
15004,4
15005,3
15006,3
15007,3
15008,3
15009,6
15011,2
15012,6
15013,6
15015,6
15016,3
15017,4
15018,2
15020,3
15021,3
15023,3
15024,6
15025,3
15027,5
15028,3
15029,4
15030,1
15031,6
15032,3
15033,4
15034,4
15035,1
15036,1
15037,3
15038,1
15039,4
15040,5
15041,4
15042,4
15044,6
15045,3
15046,4
15047,1
15048,3
15049,5
15050,6
15051,3
15052,3
15053,1
15054,5
15055,4
15056,6
15057,1
15058,2
15059,3
15060,3
15061,3
15062,5
15063,6
15064,4
15065,6
15066,3
15067,3
15068,3
15069,3
15070,3
15073,3
15074,1
15075,3
15076,1
15077,4
15078,6
15079,1
15080,3
15081,2
15082,3
15083,4
15084,2
15085,4
15086,6
15087,6
15088,1
15090,4
15091,1
15092,6
15093,6
15094,3
15095,1
15096,3
15098,2
15099,2
15100,3
15101,6
15102,3
15103,3
15104,6
15105,4
15106,4
15107,3
15108,4
15110,3
15111,4
15112,6
15113,3
15114,4
15115,4
15116,4
15117,4
15118,4
15119,4
15120,3
15121,1
15122,6
15123,6
15124,3
15125,3
15126,5
15127,1
15128,3
15130,3
15133,3
15134,3
15135,4
15136,1
15137,5
15138,3
15139,4
15140,3
15142,1
15143,6
15144,3
15145,3
15146,3
15147,5
15148,1
15149,6
15150,1
15151,3
15153,1
15154,3
15155,3
15157,3
15158,3
15159,4
15160,4
15161,4
15162,4
15163,3
15164,6
15165,5
15166,6
15167,4
15168,3
15169,2
15170,6
15171,3
15172,3
15173,3
15174,6
15175,1
15177,3
15178,3
15179,3
15180,3
15181,6
15182,3
15183,4
15184,2
15185,3
15186,6
15187,6
15188,6
15189,3
15190,3
15191,1
15192,1
15193,6
15194,3
15195,3
15196,3
15197,3
15198,1
15199,1
15200,3
15202,3
15203,3
15204,5
15205,1
15206,3
15207,4
15208,4
15209,5
15210,2
15211,4
15212,1
15213,6
15214,3
15215,3
15216,3
15217,3
15219,1
15220,6
15221,3
15222,4
15223,3
15224,3
15225,2
15226,4
15228,6
15229,3
15230,3
15231,6
15233,1
15234,3
15235,3
15237,3
15238,2
15240,3
15241,2
15242,3
15243,3
15244,3
15246,4
15247,5
15248,6
15249,4
15250,1
15251,5
15252,6
15253,1
15254,1
15255,1
15256,6
15257,3
15258,2
15259,2
15260,3
15261,1
15262,6
15264,5
15265,3
15266,3
15268,1
15269,3
15270,3
15271,3
15272,4
15274,5
15275,4
15276,4
15277,3
15278,1
15279,6
15280,3
15281,3
15282,6
15283,4
15284,3
15285,3
15286,3
15287,1
15288,3
15289,6
15290,4
15291,3
15292,3
15293,5
15294,6
15296,3
15297,6
15298,4
15299,1
15300,3
15301,3
15303,4
15304,3
15305,1
15306,3
15307,4
15308,5
15309,4
15310,4
15311,1
15312,3
15313,1
15314,1
15315,5
15316,4
15317,1
15318,3
15319,1
15320,4
15321,4
15322,3
15323,4
15324,3
15325,3
15326,1
15327,5
15329,3
15330,5
15331,4
15332,3
15333,4
15334,3
15335,3
15336,3
15337,2
15338,3
15340,4
15341,5
15342,3
15343,3
15344,3
15345,6
15346,3
15347,3
15348,6
15349,1
15350,3
15351,1
15352,4
15353,4
15354,4
15355,2
15356,4
15357,3
15358,5
15359,3
15360,3
15361,5
15363,5
15364,3
15365,3
15366,4
15369,1
15370,4
15371,1
15372,3
15373,3
15374,5
15375,2
15376,3
15377,2
15378,5
15380,4
15382,4
15383,5
15385,1
15386,1
15387,3
15388,6
15389,6
15390,2
15392,3
15393,6
15394,3
15395,1
15396,4
15397,4
15398,1
15399,5
15400,6
15401,5
15402,1
15403,3
15404,3
15406,3
15407,2
15408,6
15409,3
15410,5
15412,5
15413,6
15414,4
15415,5
15417,3
15418,4
15419,6
15420,3
15421,3
15422,1
15423,6
15424,2
15425,6
15426,3
15428,3
15429,6
15430,4
15431,4
15432,3
15433,4
15434,1
15437,3
15438,5
15439,3
15440,5
15441,3
15442,6
15443,1
15444,6
15445,3
15446,3
15447,3
15448,2
15449,3
15450,5
15451,6
15453,4
15454,3
15455,2
15456,6
15457,4
15458,1
15459,5
15460,1
15461,6
15462,3
15463,4
15464,6
15465,1
15466,3
15467,1
15469,5
15470,4
15471,3
15472,6
15473,3
15474,5
15475,2
15476,3
15477,1
15478,1
15479,1
15480,3
15481,6
15482,5
15483,1
15484,3
15485,6
15487,4
15488,5
15489,3
15490,1
15492,3
15494,3
15495,3
15496,6
15498,3
15499,4
15500,2
15501,3
15502,2
15504,3
15505,4
15506,4
15508,6
15510,3
15511,5
15513,3
15514,5
15515,6
15516,1
15517,6
15518,3
15520,1
15522,4
15523,1
15524,2
15525,3
15526,3
15527,3
15528,3
15529,6
15530,3
15531,3
15532,3
15533,4
15534,3
15535,2
15536,3
15537,4
15538,5
15539,1
15540,3
15541,5
15542,6
15543,4
15544,5
15545,6
15546,2
15547,6
15548,2
15549,4
15550,3
15551,3
15552,3
15553,3
15555,3
15556,6
15557,5
15558,4
15559,2
15560,2
15561,1
15562,2
15563,3
15564,6
15565,4
15566,3
15567,5
15568,6
15569,6
15570,3
15571,3
15573,3
15574,4
15576,3
15577,1
15578,3
15579,4
15580,5
15581,3
15583,3
15584,1
15585,1
15587,5
15588,6
15589,5
15590,4
15591,2
15592,4
15593,1
15594,3
15595,6
15597,5
15599,5
15600,3
15601,2
15602,3
15603,1
15604,5
15605,3
15606,3
15607,3
15608,4
15609,3
15610,6
15611,4
15612,3
15613,4
15614,4
15615,4
15616,3
15617,4
15618,3
15619,3
15620,1
15621,2
15622,3
15623,4
15625,3
15626,5
15627,5
15628,6
15629,1
15630,5
15631,3
15632,3
15634,5
15635,3
15636,4
15637,6
15638,5
15639,3
15640,3
15641,3
15642,4
15643,2
15644,3
15645,5
15646,2
15647,2
15648,3
15649,4
15650,3
15651,6
15652,1
15653,1
15654,1
15655,2
15656,3
15657,4
15658,1
15659,1
15660,5
15661,3
15662,3
15664,3
15665,5
15666,4
15667,4
15668,3
15669,4
15670,3
15671,3
15672,3
15673,3
15675,3
15677,1
15678,5
15679,3
15680,3
15682,6
15683,5
15685,3
15686,1
15687,6
15688,1
15689,3
15690,3
15691,3
15693,1
15694,3
15695,3
15696,5
15697,6
15698,3
15699,3
15700,3
15701,4
15703,6
15704,4
15705,6
15706,4
15707,6
15708,4
15711,4
15712,1
15713,3
15714,1
15715,6
15717,5
15719,3
15720,3
15721,3
15722,3
15724,2
15725,3
15726,3
15727,4
15728,4
15729,3
15730,3
15731,3
15732,4
15733,1
15734,3
15735,1
15736,6
15737,3
15739,3
15740,5
15741,3
15743,3
15744,6
15745,1
15746,6
15747,3
15748,2
15749,5
15750,6
15751,6
15752,5
15753,1
15754,3
15755,3
15756,5
15757,2
15758,3
15759,3
15760,4
15761,3
15762,1
15763,4
15764,3
15766,1
15768,2
15770,4
15771,3
15772,1
15773,3
15774,2
15775,3
15777,5
15779,3
15780,5
15781,1
15783,4
15784,4
15785,6
15786,3
15787,3
15789,4
15790,6
15791,3
15792,1
15793,3
15794,1
15795,6
15796,4
15797,4
15798,6
15799,3
15800,1
15803,3
15804,1
15806,1
15807,2
15808,3
15809,6
15810,1
15811,4
15812,3
15813,1
15814,3
15815,3
15816,6
15817,3
15818,3
15819,5
15820,4
15821,6
15822,6
15823,4
15824,1
15825,6
15826,6
15827,2
15828,4
15829,3
15830,3
15831,3
15832,6
15833,6
15834,4
15835,5
15836,6
15837,4
15838,3
15839,4
15840,3
15841,2
15844,3
15847,3
15848,3
15849,3
15850,6
15851,1
15852,4
15853,3
15854,3
15855,4
15856,3
15857,6
15858,1
15859,2
15860,6
15862,5
15863,6
15864,4
15865,5
15867,6
15868,6
15869,1
15870,3
15871,3
15872,2
15874,6
15875,6
15876,6
15877,5
15878,3
15879,2
15881,4
15882,3
15883,5
15884,5
15885,6
15886,3
15887,6
15888,4
15889,4
15890,1
15891,5
15893,3
15894,3
15895,4
15896,4
15897,3
15898,4
15899,2
15900,3
15901,3
15902,6
15903,6
15904,3
15906,3
15907,3
15908,1
15910,4
15912,4
15913,5
15915,3
15916,3
15917,6
15919,1
15920,3
15921,4
15922,3
15923,1
15924,1
15925,4
15926,3
15927,4
15928,3
15929,4
15930,4
15931,6
15932,3
15933,3
15934,3
15935,4
15936,6
15937,6
15938,3
15939,2
15940,6
15941,1
15942,6
15944,1
15945,6
15946,3
15947,3
15948,1
15949,6
15950,1
15951,3
15952,5
15953,3
15954,4
15955,3
15956,4
15957,1
15958,5
15960,5
15961,4
15962,5
15963,3
15964,3
15965,3
15966,3
15968,5
15970,6
15971,5
15972,3
15973,6
15974,6
15975,6
15976,5
15977,6
15979,6
15980,4
15981,3
15982,3
15983,3
15984,4
15985,3
15986,6
15987,3
15988,3
15989,4
15990,4
15991,2
15992,2
15994,6
15995,1
15996,3
15997,3
15998,3
15999,1
16000,1
16001,3
16002,3
16003,3
16004,5
16006,6
16007,5
16008,3
16009,5
16010,6
16012,6
16013,3
16014,3
16015,3
16016,1
16017,6
16018,3
16019,4
16020,3
16021,3
16022,3
16023,1
16024,5
16025,3
16026,1
16027,3
16028,3
16029,3
16030,3
16031,3
16032,3
16033,1
16034,1
16035,3
16036,4
16037,4
16038,3
16039,3
16040,3
16041,3
16042,3
16043,4
16044,4
16046,4
16047,3
16048,3
16049,3
16050,3
16051,2
16052,3
16053,4
16054,4
16055,4
16056,6
16058,6
16059,3
16060,4
16061,3
16062,3
16063,3
16064,3
16065,6
16066,1
16067,4
16068,1
16069,5
16070,3
16071,5
16072,1
16073,4
16074,3
16077,3
16078,5
16079,3
16081,3
16082,3
16083,1
16084,5
16085,2
16086,4
16087,3
16088,5
16089,6
16090,6
16091,3
16092,1
16093,1
16094,6
16095,3
16096,3
16097,4
16098,6
16099,3
16100,6
16101,3
16102,3
16103,2
16104,4
16106,5
16107,3
16109,2
16110,3
16111,3
16114,6
16116,4
16117,3
16118,3
16119,5
16120,2
16121,3
16122,3
16123,3
16124,3
16126,3
16127,4
16128,3
16129,1
16130,4
16131,1
16132,1
16133,3
16134,3
16135,6
16136,4
16137,1
16139,3
16140,1
16141,3
16142,6
16143,3
16144,4
16145,4
16146,1
16147,3
16148,1
16149,5
16151,3
16153,4
16154,5
16155,4
16156,6
16157,1
16158,5
16159,6
16160,2
16161,6
16162,3
16163,4
16164,6
16165,2
16166,3
16167,3
16168,6
16169,3
16170,2
16171,3
16173,4
16174,3
16175,2
16176,3
16177,3
16178,3
16179,6
16180,4
16181,5
16182,3
16183,5
16184,3
16185,5
16187,3
16188,3
16189,6
16190,6
16191,5
16192,3
16193,4
16196,4
16198,4
16199,1
16200,3
16201,6
16202,4
16204,2
16205,4
16206,1
16207,4
16208,3
